,MXWO0EN Index,MXWO0MT Index,MXWO0IN Index,MXWO0CD Index,MXWO0CS Index,MXWO0HC Index,MXWO0FN Index,MXWO0IT Index,MXWO0TC Index,MXWO0UT Index,MXWO0RE Index,MSDUBE,MSDUAS,MSDUSW,MSDUFI,MSDUSG,MSDUNE,MSDUSZ,MSDUAT,MSDUFR,MSDUUK,MSDUNZ,MSDUJN,MSDUSP,MSDUCA,MXUS,MXIL,MSDUSPT,MSDUIT,MSDUHK,MSDUIE,MSDUDE,MSDUNO,MSDUGR,VOW3 GY Equity
04/05/2016,-0.040538208,-0.041365489,-0.017937025,-0.016661358,-0.00675272,-0.015798749,-0.024930838,-0.013518527,-0.015333448,-0.001827243,0.094337143,-0.025911969,-0.015207027,-0.035181126,-0.019488534,-0.035165416,-0.026095215,-0.028777039,-0.047916004,-0.027040014,-0.034631332,-0.009470609,-0.003513593,-0.046635682,-0.042704961,-0.015030455,-0.014141297,-0.01381279,-0.028669744,-0.021223825,-0.033674451,-0.015071845,-0.026227009,-0.030328989,-0.054769314
05/05/2016,0.004752321,-0.003479317,-0.002639729,-0.005633818,0.000278409,0.001057695,-0.00351842,-0.000716589,-0.001827769,-0.004415754,0.01817678,0.005561566,0.00193462,-0.004808506,-0.008123619,-0.004596675,-0.003888517,-0.011115848,-0.008124379,-0.008024682,0.001995562,0.011536478,-0.00447933,-0.004998951,-0.000894269,-0.000430727,0.002458514,-0.00094259,-0.007422768,0.002956694,-0.004743022,-0.007976664,-0.004934462,-0.009466184,-0.011745101
09/05/2016,-0.017047344,-0.014910838,5.08E-05,0.007963094,0.009833647,0.006072639,-0.003530843,0.005575824,-0.001126443,-0.002006019,0.042167504,0.008784207,-0.012970642,0.001589148,0.000654265,-0.009905816,0.00661524,0.006654491,-0.016793889,0.000755643,-0.007624082,0.000127106,-0.004574393,-0.003280708,-0.016298275,0.004028249,-0.009693414,-0.023269085,-0.012754918,-0.011992444,0.012246147,0.014001762,-0.010270293,0.011993686,0.04858922
10/05/2016,0.016583438,0.013748371,0.013179014,0.012923742,0.008782017,0.007675859,0.013285949,0.011552629,0.014129073,0.005007522,-0.061728651,0.009262586,0.011699257,0.003065547,-0.015579915,-0.010513708,0.010397308,0.010226014,0.003398408,0.00535914,0.011487578,-0.002972527,0.01460523,0.013953889,0.018557935,0.012472718,0.010263277,0.001716318,0.015066083,0.00382758,0.011532641,0.009592056,0.004695443,0.006599996,0.041336332
12/05/2016,0.005603984,0.000353938,-0.004524895,-0.014776133,-0.001914487,-0.016773456,-0.009755106,-0.009700908,0.005402798,0.000832154,-0.047170133,-0.005849164,-0.002039289,-0.019548687,-0.006859167,0.002175658,-0.014990455,-0.000590802,-0.012549092,-0.009337377,-0.006544701,0.017026054,0.003963246,-0.011297866,0.009664163,-0.009743563,0.001138753,-0.004911601,-0.014383518,-0.017117468,-0.000937571,-0.006313331,0.003049622,-0.017284416,-0.016722147
13/05/2016,-0.01196569,-0.008325344,-0.012524566,-0.011669241,-0.009489608,-0.001060901,-0.010964172,-0.003778297,-0.010276441,-0.005421424,0.054836922,-0.001901953,-0.015562768,-0.001354645,-0.005303732,-0.006889049,-0.00277881,-0.004153419,-0.008430573,-0.006128198,-0.004754654,-0.009384246,-0.017007262,-0.001678991,-0.011981122,-0.008353738,-0.004914662,-0.011007348,-0.005969482,-0.011553037,-0.011543522,-0.005248749,-0.010900888,-0.003894237,0.013245227
17/05/2016,0.019575727,0.017684374,0.008889851,-0.002307301,-0.00804703,0.003330477,0.003889974,0.004560686,-0.000279213,-0.008820251,0.001780491,-0.008346227,0.022247933,0.0100463,0.001963147,0.015655833,-0.003992204,-0.002046464,-7.74E-05,-0.000644439,0.013057793,0.016333973,0.014579979,0.000173999,0.014899866,0.000246546,-0.024942281,-0.015687514,-0.009245031,0.011006596,0.006858685,0.009058064,0.005149371,-0.002361052,-0.027065782
18/05/2016,-0.007404982,-0.013411515,-0.002886882,-0.003821421,-0.00680243,0.002314699,0.010921836,0.004964549,-0.007709058,-0.01342074,-0.010782189,-0.009059805,-0.015665946,-0.000680203,0.004727045,-0.010714549,0.002597425,0.001701026,-0.003394377,-0.001036455,0.00992998,-0.005307116,-0.003733164,0.003527971,-0.007647648,0.000215678,0.006294136,-0.006035878,0.005913683,-0.013068763,-0.00117058,-0.005138079,0.007091858,-7.48E-05,0.019685675
19/05/2016,-0.010874434,-0.010716575,-0.011272466,-0.005027717,-0.002293418,-0.011780009,-0.01003482,-0.00652994,-0.011604999,-0.002054443,-0.011471216,-0.010808955,-0.015829416,-0.020583683,-0.016756153,-0.01473804,-0.014671818,-0.016119026,-0.019518303,-0.015395351,-0.020672076,-0.021762875,-0.005407752,-0.018266242,-0.016913532,-0.003760476,-0.009003797,-0.017069289,-0.015411923,-0.006989394,-0.012857772,-0.01112077,-0.036737583,-0.021605191,-0.000780031
20/05/2016,0.007074101,0.006953349,0.005728623,0.007881708,0.001077157,0.010120007,0.007947939,0.011892262,0.005394675,0.005724799,0.008126128,0.013504359,0.007657241,0.016774883,0.014120943,0.006843694,0.015380573,0.008462012,0.006059334,0.016825717,0.011895749,0.003708908,-0.000542121,0.012198004,0.008845654,0.006406442,-0.002173028,0.00426895,0.015425253,0.010313299,0.015175923,0.01177998,0.020006187,0.012183618,0.011637059
23/05/2016,-0.006038261,0.000865779,-0.000969511,-0.004635127,-0.002155476,-0.00257089,-0.002311631,-0.000140746,-0.00496772,-0.008642504,-0.000928314,-0.005047654,-0.009756458,-0.005143781,-0.002075235,0.004438545,-0.003305353,0.004839308,0.001756146,-0.007532864,-0.006885262,-0.003889449,0.005058985,-0.009418967,-0.002016104,-0.00214803,0.013951621,-0.01741344,-0.031092177,-0.004332924,-0.001987432,-0.003495202,-0.003637699,-0.008569843,-0.01046724
24/05/2016,0.00660409,0.001983371,0.006462633,0.010425718,0.010545569,0.012739026,0.01465949,0.018063747,0.005533891,0.010600202,0.007556128,0.016802556,-0.006817445,0.018511717,0.013021849,-0.009822314,0.018712575,0.009484929,0.017430162,0.018840964,0.023279672,-0.008188594,-0.013830213,0.020610491,0.007994813,0.013569103,0.00334635,0.006810864,0.028364767,0.001275744,0.015688558,0.012899991,0.011801592,0.016653554,0.038980862
25/05/2016,0.017484834,0.011818319,0.006320335,0.006235531,0.00319763,0.00744753,0.013698106,0.007231187,0.011116698,0.001529442,0.003016748,0.012753466,0.01460214,0.00858846,0.012503143,0.008187816,0.009504669,0.005599093,0.01804188,0.008091639,0.014126322,0.012572525,0.009682947,0.024727775,0.008885574,0.006887097,-0.000356411,0.012541675,0.016346031,0.018958849,0.017818468,0.015779809,0.015754696,0.011894435,0.00672397
26/05/2016,-0.001618369,0.001956212,0.002969377,0.004347141,0.00470828,0.000593413,-0.000964579,0.002467276,0.001677853,0.008538751,0.002651304,0.009254542,0.007602506,0.007645479,0.013033503,0.00633218,0.007735317,0.009043334,0.003582692,0.010657909,-0.001839008,0.005199707,0.00550311,-0.002852129,0.007551454,-0.000271557,-0.009671428,0.014585134,0.006100191,0.001522549,0.000948371,-0.000831207,0.013512805,0.008275561,0.007418432
27/05/2016,-0.001925221,-0.003916257,0.001406117,0.002430392,0.000138144,0.004390191,0.003745924,0.005324972,0.001675042,0.001514132,0.002491928,-0.004178218,-0.000468259,-0.005375971,-0.000961079,0.01026787,0.001267429,0.003956055,-0.012436014,-0.005665573,-0.003525245,-0.001416779,0.003769398,-0.001060933,0.000858343,0.004341101,-0.002612967,-0.008023588,-0.007297499,0.005918081,0.002050853,-0.004794482,-0.013489343,-0.003381538,0.002583504
31/05/2016,-0.006869732,-0.002871611,0.000501706,0.00168723,-0.003551746,0.000639654,-0.003745924,0.002855591,-0.000278979,0.002434623,0.000203149,-0.000735606,0.001604957,-0.005129116,0.008426412,-0.00369613,-0.004396852,-0.009819191,-0.000882466,-0.002039096,-0.010831083,0.003567934,0.013194337,-0.010363391,-0.007641537,-0.000676273,0.01557636,-0.00131228,-0.009639288,0.012160959,0.003084047,0.003298674,-0.009332181,-0.002189494,-0.009629704
01/06/2016,-0.002198084,-0.00298108,-0.001355184,-0.001845554,0.003275439,0.003045039,-0.002361783,-0.002106909,-0.00770258,-0.002518682,-0.048005889,0.007410563,-0.009964116,-0.002739491,-0.00421684,-0.002757177,0.002885395,0.002480374,-0.018904305,-0.003087776,-0.016200179,0.003629337,-0.000730697,-0.010592923,-0.000952758,0.001302044,0.002173866,-0.009423849,-0.008123688,-0.003258831,-0.009296598,0.007235962,-0.005436303,-0.002010747,-0.019162713
06/06/2016,0.020263091,0.031332725,0.008850722,0.002688103,0.012449813,0.015618855,-0.0012906,-0.001225407,0.01160122,0.015266198,0.055493529,0.017029656,0.023573993,0.014569013,0.019292508,0.029834329,0.009271752,0.013734397,0.022518517,0.006620057,0.016866076,0.019493165,-0.002590124,0.005379636,0.032933256,0.005176354,0.029517927,0.023815509,0.00694438,0.017621212,0.007069315,0.009889203,0.021274572,0.010141832,-0.006470051
07/06/2016,0.023443026,0.005867701,0.006747731,0.004621372,0.002271799,-0.002078149,0.003545151,0.002653153,0.008854513,0.003553576,0.021984385,0.009328508,0.01270227,0.013802274,0.008777851,0.009627407,0.004940045,0.011181624,0.018335162,0.010527175,0.008105219,0.013301437,0.006636566,0.007180672,0.009632657,0.00126878,-0.001033191,0.009952328,0.018198864,0.008284919,0.019510771,0.006477455,0.017658482,0.014875475,0.02003469
09/06/2016,-0.006930988,-0.005818661,-0.000544083,-0.005147881,0.000997959,-0.0023734,-0.009590074,0.001629218,-0.009132484,0.009687294,0.031690144,-0.013939319,-0.004807988,-0.020524807,-0.012046985,0.000577238,-0.019252787,-0.014843312,-0.03559463,-0.018897187,-0.014208553,-0.009074603,0.00398889,-0.01695736,-0.005376607,0.001371456,-0.016634116,0.001712827,-0.013432557,-0.003038156,-0.027332403,-0.013049296,-0.018174398,-0.02239952,-0.040868777
10/06/2016,-0.020229888,-0.016614306,-0.014251076,-0.014054486,-0.008011696,-0.013327347,-0.01802638,-0.012078348,-0.007954825,-0.009769792,-0.073527561,-0.023010718,-0.01453575,-0.033078034,-0.018311712,-0.012114298,-0.028660583,-0.016938657,-0.028976503,-0.025653089,-0.02829647,-0.009705461,-0.00912922,-0.0357107,-0.015628242,-0.009619873,-0.007075864,-0.029097007,-0.038199425,-0.004977848,-0.022815245,-0.031675953,-0.02442816,-0.027485344,-0.022074211
13/06/2016,-0.004742693,-0.01259393,-0.015119242,-0.012360433,-0.012370533,-0.010026508,-0.014435072,-0.01028198,-0.013542314,-0.007535956,0.015407682,-0.020819811,-0.000135332,-0.012070029,-0.009912628,-0.012352443,-0.01853826,-0.021059446,-0.023181634,-0.018495977,-0.015400569,-0.007037894,-0.029365656,-0.02264976,-0.00380137,-0.007740857,-0.006060759,-0.016714346,-0.028341394,-0.023528363,-0.0220866,-0.010005932,-0.017634277,-0.017905359,-0.029526918
14/06/2016,-0.012109642,-0.017059612,-0.005620289,-0.008962337,-0.006778743,-0.007273846,-0.018626717,-0.00104098,-0.006983567,-0.005584977,-0.008899344,-0.022483908,-0.026977211,-0.024583996,-0.026336402,-0.008763512,-0.023973618,-0.015864416,-0.022486626,-0.031041744,-0.032050477,-0.013532387,-0.005445949,-0.029547288,-0.016169097,-0.001663688,-0.003333559,-0.036164734,-0.029066094,-0.007432802,-0.024986879,-0.046065438,-0.02635731,-0.021980829,-0.022416879
15/06/2016,-0.001434353,0.011032904,0.003478086,0.006580223,0.001908264,-0.002453129,0.00307185,-0.000486162,0.001857541,-0.001505772,0.006263228,0.014778596,-0.004059466,0.019644054,0.015193729,0.003261926,0.001704526,0.007119538,0.022019402,0.012249793,0.013210631,0.006918694,0.005191027,0.016728333,-0.002449538,-0.001610698,-0.000534402,0.010102274,0.017471142,0.001540655,0.008614905,0.009550688,0.00964127,0.010707441,0.008777486
16/06/2016,-0.005242611,-0.008468142,-0.006197362,-0.003583844,-4.65E-05,-0.00301205,-0.006038872,6.95E-05,-0.000856898,-0.000251183,-0.001981658,-0.012892873,-0.015828229,-0.030771484,-0.016932566,-0.008637145,-0.010204166,-0.011928493,-0.019273329,-0.013504385,-0.011819001,0.000214746,-0.009436373,-0.012473547,-0.012309533,0.002956021,-0.014809102,-0.004885872,-0.017820976,-0.014915298,-0.024039551,-0.027033617,-0.039567545,-0.014287727,-0.021877187
17/06/2016,0.016761596,0.012624888,0.007269036,0.005857803,-0.000139512,-0.003979754,0.011702684,-0.006690853,0.008536117,0.009251993,0.00188013,0.010455774,0.014428237,0.025533472,0.007289934,0.006798693,0.009901227,0.016516663,0.03261635,0.02053919,0.028384261,0.003355881,0.004837005,0.028735411,0.014645541,-0.003239935,0.006174668,0.025471638,0.04367307,0.005034257,0.022897417,0.015433315,0.034477444,0.01732756,0.010156668
20/06/2016,0.019272868,0.022162542,0.021245721,0.018910434,0.016329529,0.012839336,0.02189787,0.009049836,0.018526846,0.01097416,0.012461378,0.032850425,0.030438752,0.043584462,0.036183439,0.020767392,0.038629181,0.026022892,0.032410565,0.041680847,0.05742332,0.007740494,0.021236316,0.041396883,0.013761787,0.00589492,0.006940275,0.039875012,0.031125429,0.013191841,0.05768392,0.028037422,0.040284631,0.041282591,0.049291292
21/06/2016,0.007774048,-0.005208733,0.000349467,-0.00047772,0.004656054,4.98E-05,0.005290434,0.006217637,0.003054709,0.000328192,0.005649591,0.002846448,0.00211758,0.003552398,-0.00373406,-0.003068712,0.003639852,0.005149304,-0.001438621,0.000109634,0.002263314,-0.009136178,0.011014962,-0.001597656,-0.000771451,0.002527288,-0.003665628,-0.007032722,-0.001281496,0.001991287,-0.009078102,0.000237418,-0.008156764,-0.001108093,-0.00926119
22/06/2016,-0.004250908,0.001888199,-0.001898577,-0.002179171,-0.000455519,0.003581381,0.001647537,-0.004279115,0.004978575,-0.004522104,-0.001446853,0.001979107,0.005058302,0.002211056,0.005206584,0.000472886,0.002986498,0.002860007,0.010706694,0.003876166,0.006507443,-0.007774578,-0.008916301,0.004970835,-0.000646465,-0.001781527,-0.002870343,0.002940532,-0.005619124,0.004237412,0.009384753,0.00883193,0.009573197,0.006143073,-0.004053512
23/06/2016,0.020154162,0.018249849,0.013757698,0.012216234,0.008212946,0.010962531,0.019453964,0.014556698,0.013836785,0.005915719,0.006618421,0.009877766,0.013688962,0.018583309,0.013321357,0.002119036,0.022263507,0.009814428,0.021614138,0.024494342,0.020576412,0.020200473,0.002182744,0.028131544,0.01500413,0.013473591,0.012807815,0.015156246,0.042810454,0.005185833,0.017361847,0.020238706,0.020916306,0.023707459,0.030796275
24/06/2016,-0.047165193,-0.052743863,-0.052714393,-0.054049701,-0.032190487,-0.033813494,-0.07588961,-0.045676408,-0.045794655,-0.031962771,-0.029648579,-0.063228789,-0.045814866,-0.031136335,-0.020920151,-0.028617836,-0.080039661,-0.045839027,-0.103559906,-0.100830363,-0.114674886,-0.030817047,-0.043109567,-0.160439175,-0.031578873,-0.036803226,-0.019341577,-0.092871537,-0.156930796,-0.023713426,-0.090860457,-0.051100325,-0.062962289,-0.087574737,-0.105404278
27/06/2016,-0.026401451,-0.032748716,-0.027357089,-0.026308431,-0.00805927,-0.012935733,-0.038830636,-0.025436735,-0.003424172,0.002787282,-0.003326428,-0.037404676,-0.014761525,-0.104620277,-0.101990289,-0.012065109,-0.050070979,-0.035678496,-0.059648767,-0.04608935,-0.061385357,-0.007873937,0.019556656,-0.028005259,-0.03137577,-0.01869904,-0.036414528,-0.039281267,-0.052418718,-0.003285093,-0.115568738,-0.042799954,-0.049860938,-0.044482898,-0.074006984
28/06/2016,0.024261759,0.009722152,0.015062602,0.014981765,0.012250586,0.021182055,0.020313759,0.018347808,0.014894949,0.011739192,0.015967794,0.020224654,-0.003073387,0.027643439,0.038217898,0.017581979,0.022127253,0.023547242,0.025479493,0.032522338,0.039440337,0.008851955,-0.012611855,0.030896644,0.013218919,0.017765379,0.008264317,0.028388472,0.040870264,-0.001179845,0.03651361,0.029600721,0.032934647,0.025479066,0.016359327
29/06/2016,0.029398363,0.026207359,0.022022391,0.020219541,0.018190274,0.021975621,0.024190487,0.01822893,0.023379857,0.017108562,0.01740392,0.036538035,0.017422105,0.030979316,0.031347693,0.020130393,0.030795743,0.0262499,0.02932485,0.03000386,0.05062414,0.024915056,0.02136533,0.040362433,0.02062397,0.016968293,0.019979489,0.037971804,0.031477713,0.015310535,0.037827441,0.031202955,0.037416813,0.021933627,0.007390334
30/06/2016,0.00990473,0.013431899,0.015482005,0.004553817,0.0180894,0.009125762,0.011137379,0.009760285,0.010263518,0.020600891,0.008393039,0.020292618,0.019411075,0.014217861,0.017070192,0.019937633,0.016349293,0.011306867,0.015848583,0.010635982,0.010676582,0.01982535,-0.000969552,0.006427723,0.00249026,0.013341293,0.010789352,0.017508343,0.016040412,0.017782353,0.005805308,0.011970171,0.008280904,0.007789345,-0.003226553
01/07/2016,0.006208012,0.009406271,0.004855606,0.010238626,0.001746334,0.006426194,0.000342485,0.001605865,0.005701889,0.000722224,-0.098121404,0.008905562,0.006084503,0.017580465,0.017400768,0.002512181,0.005421046,0.008943249,0.005564097,0.01079169,0.003471704,0.011467589,0.005640433,0.014820636,0.006992673,0.002065626,0.001126608,0.007334061,0.007766422,0.000130365,0.012250252,0.016347032,0.022303588,0.012326353,0.048218396
06/07/2016,-0.01784752,-0.016150548,-0.014433345,-0.011991859,-0.004034613,0.002810624,-0.028245888,-0.00573709,-0.014316149,-0.001846723,0.080263786,-0.0382881,-0.009528239,-0.057507064,-0.050383404,-0.00025579,-0.042276301,-0.028453936,-0.048870767,-0.05002903,-0.047093165,0.006398491,0.000485763,-0.048236894,-0.001369092,-0.001635143,-0.008639656,-0.046301532,-0.059370628,-0.007466736,-0.062009957,-0.042641054,-0.050780872,-0.047407003,-0.068270362
07/07/2016,-0.003677754,0.002794504,0.003372857,0.004322734,0.003005093,0.001354031,0.004101008,0.002802692,-0.00523201,-0.008960706,0.010108893,0.005175077,0.006437643,0.012279857,0.006821096,0.000716876,0.00958457,0.009106088,0.008716193,0.008282655,0.014876073,0.022792532,-0.005167678,0.010431294,0.001000675,-0.00055065,0.00267677,0.021618876,-0.000517109,0.00736654,0.007763506,0.017364276,0.02827368,0.005182221,-0.001414094
11/07/2016,0.012764236,0.031956386,0.023496089,0.025870481,0.008339886,0.009379353,0.025513649,0.025286321,0.008932925,0.009201776,-0.058929087,0.012347747,0.026408469,0.033370757,0.037232249,0.003746496,0.032981264,0.013936525,0.026839755,0.031680266,0.026917718,0.017513151,0.007120085,0.033841738,0.003497187,0.018642523,0.022268444,0.029950053,0.047308029,0.005673797,0.041783971,0.022176609,0.012638191,0.039695429,0.066600074
12/07/2016,0.021014491,0.013666082,0.007249287,0.009478744,-0.00320285,0.002534128,0.017401569,0.01011378,0.003823574,-0.008229171,-0.000578263,0.007560302,0.013993485,0.010916571,0.010131175,0.010815468,0.009880299,-0.001333892,0.038397377,0.016822356,0.014611904,0.008552084,0.006019977,0.0276957,0.014250341,0.006749766,0.002920227,0.003971022,0.030908739,0.016370292,0.012497416,0.003870737,-9.04E-05,0.014223057,0.030423902
13/07/2016,-0.006035313,0.007389375,0.005722476,0.00073758,0.003913203,0.001526936,0.002349651,0.000472638,0.001770273,0.009192872,0.086393318,-0.000773333,0.007104225,0.005131388,0.017718554,0.003014987,0.003834597,0.003989533,-0.01398693,0.002694766,0.001041121,-0.008748844,0.014934156,-0.001702365,0.004869862,1.95E-05,0.026335669,0.004160359,-0.008569971,0.00323353,0.013090532,0.000382899,0.002314895,0.000273804,-0.016836141
14/07/2016,0.005216647,0.007669484,0.005787734,0.00367976,0.000975913,0.002428746,0.009786555,0.007866909,0.003666739,-0.003940971,-0.002027811,-0.001159945,0.004913888,0.005943891,0.004543482,0.002535675,0.00680065,0.005705451,0.048038347,0.011134662,0.00549044,-0.013663935,-0.00207165,0.010539099,0.006583425,0.005132062,0.009593221,0.005095487,0.016673392,0.007877352,0.007152234,-0.002003728,0.007739006,0.012971741,0.020681478
15/07/2016,-0.002315151,-0.000238783,-0.000489189,-0.003100615,-0.002663827,-0.001570868,-0.000996512,-0.001809955,-0.001492234,0.001127577,-0.00271016,-0.007343143,-0.003486809,-0.000329782,-0.005383752,0.003044292,-0.003614885,-0.003460808,7.79E-05,-0.006784743,-0.004649177,-0.014097376,0.001755292,-0.005299194,-0.002332219,-0.000884302,-0.004185715,-0.002842773,-0.005938944,0.005754606,-0.012568959,-0.007003913,-0.005607393,-0.002894483,-0.009425948
18/07/2016,-0.002272124,0.004004009,-0.001420003,0.003258017,-0.000711554,0,0.003317853,0.008352035,-0.002310568,0.002492263,0.002758489,-0.00049281,0.005250077,-0.006568007,-0.002571998,-0.000293775,0.003253859,-6.59E-06,-0.004480596,-0.002739864,0.007570257,0.005003577,-0.000567105,-0.002541512,-0.001229984,0.002383884,0.005463561,0.003505492,0.000415159,0.009512551,0.000687359,0.000465839,-0.007194913,-7.74E-05,0.009425948
19/07/2016,-0.004413947,-0.01254205,0.000538859,-0.002679206,-0.004011952,-0.002814686,-0.003428638,0.000133067,-0.00984556,-0.003216988,0.001690046,-0.003712469,-0.01373463,-0.00270641,-0.006603097,-0.008272894,-0.006354633,-0.00678638,-0.009761616,-0.010215874,-0.011062248,0.003817579,0.005406597,-0.009853701,-0.002384729,-0.001499582,-0.005292373,-0.003471399,-0.010426203,-0.000753738,-0.004137055,-0.005454188,0.007889791,-0.011931853,-0.006846411
20/07/2016,-0.001410746,-0.005652052,0.004349214,0.005560524,-0.000178683,0.009651346,0.005524266,0.012758395,0.002059167,0.000161095,0.005389033,8.04E-05,0.006240695,0.01278387,0.010037644,0.003232624,0.012997727,0.009287035,0.009240911,0.010745751,0.008057556,0.000940032,-0.004478371,0.011458901,0.002049853,0.004540363,0.005420067,-0.00069914,0.003700455,0.011297639,0.010491472,0.01059236,0.001902758,0.014855516,0.058374219
21/07/2016,-0.005173519,0.003385407,-0.003370213,0.001881468,-0.002728881,0.000614904,-0.000110187,-0.00381705,-0.004122584,0.003938754,0.003353457,0.000730212,0.007168392,-0.005817247,-0.003729678,-0.002003147,-0.003083455,-0.005613118,-0.004112284,-0.002076091,-0.000704472,-0.003869468,0.010734643,0.001023366,0.000837964,-0.003225075,0.006110258,-0.002202926,0.000801803,0.004557372,-0.006718254,-0.001757258,0.012882447,-7.89E-05,-0.021286109
22/07/2016,-0.001077111,-0.002997923,-0.00338161,-0.000574518,0.00179027,0.001795248,-0.000551116,0.004079758,0.0108198,0.007034964,0.003008526,0.004323908,-0.009958389,-0.010237674,0.003344186,0.000804068,0.001380245,0.002074917,0.00586073,-0.000243591,-0.005968853,0.002860281,-0.008499041,0.000141447,-0.007902341,0.004544066,0.004853047,0.003123642,-0.003230337,-0.002253288,0.000923772,0.002070807,-0.018455576,-0.002168503,-0.002070823
25/07/2016,-0.020988791,-0.001502339,-0.00093318,0.002765099,-8.94E-05,-0.000991712,-0.000882418,-0.000985513,-0.003548039,0.00095549,0.001143729,0.001943341,0.008656515,0.00870303,0.002230673,-0.009301033,0.001963522,0.001085368,-0.014010263,0.002183949,0.000337578,0.011852194,-0.000294961,-0.005058262,-0.011138559,-0.002901174,-0.007733794,0.00061334,-0.006419459,0.002960821,-0.007170026,-0.010602178,-0.018373853,0.004501139,0.009079716
26/07/2016,0.003445782,0.006670558,0.004608303,-0.000469006,-0.003628955,0.000614033,0.001543721,0.003543311,-0.004109595,-0.004147067,0.000904525,0.006989344,0.009111378,-0.002927418,0.001730794,0.002724947,0.004355342,-0.001395629,0.004052565,0.002367829,0.001516291,0.012246839,-0.0011541,-0.001526588,0.00432021,0.000426033,-0.016037293,0.002483586,0.001147803,0.012851251,-0.009701357,0.019539709,0.003155181,0.005550762,0.024752735
27/07/2016,-0.008561396,0.008108866,-0.000146746,0.002914695,-0.010921179,0.002122592,0.000881057,0.006854036,0.002193885,-0.008587877,-0.006636295,-0.011844102,-0.005715674,0.00091182,0.00061694,0.004366694,-0.002927306,-0.00122709,0.004681731,0.012845002,0.003706759,0.001308848,0.002017326,0.013318463,-0.001511054,-0.001336801,0.00331404,0.000594465,0.00906815,-0.000784344,0.006371107,-0.003394539,-0.000539681,0.007333651,0.023372028
28/07/2016,-0.003626843,0.001957368,0.001271083,0.000986987,0.003668732,0.000706531,-0.001321877,0.003117695,-0.003704979,0.001047331,0.007302264,-0.011082834,0.008420359,-0.001128076,0.000980107,-0.005877257,-0.001246271,-0.002850559,0.005844294,0.002942359,-0.003595673,0.001536047,-0.003598432,-0.015747199,0.002600693,0.001830385,0.006680681,0.004016104,-0.011612526,0.000885087,0.003899707,0.011696479,-0.010149391,0.003333566,-0.031824484
29/07/2016,0.0078416,0.006607587,0.006476927,0.009045158,0.010434095,0.007552162,0.010962618,0.003495828,0.015550716,0.008738581,0.007438149,0.042279031,0.011106026,0.016124289,0.006633652,-0.010704737,0.013901743,0.019952534,0.011566047,0.012990192,0.012213846,0.033912547,0.034475389,0.024157211,0.012300109,0.001764261,0.001279645,0.025116963,0.030141651,-0.011080457,0.024944357,0.010858001,0.007356217,0.015614607,0.016834065
01/08/2016,-0.026741325,-0.00451125,-0.00354981,-0.001287167,-0.001746412,0.004987774,-0.002948083,0.00206585,-0.000677002,-0.0028777,-0.149668778,-0.015002003,-0.001179634,-0.010905534,-0.008619256,0.011064923,-0.00711173,-0.000362047,-0.018767373,-0.007470795,-0.010025458,-0.008961694,0.001121777,-0.011239978,-0.004475541,-0.001246744,-0.019238398,0.009340263,-0.01923447,0.006725307,-0.015364671,0.000553574,-0.008376636,-0.001468925,-0.005180326
02/08/2016,0.000822495,-0.003002934,-0.006401977,-0.012859246,0.000313683,-0.004427157,-0.010553027,-0.008094064,-0.004615811,-0.005458354,-0.046397327,-0.013970715,-0.001196996,-0.007712274,-0.009010105,-0.013310923,-0.009572994,-0.010989973,-0.012423623,-0.012903923,0.001027737,-0.00049257,-0.003285949,-0.026270492,-0.005585668,-0.006432325,-0.009869507,-0.014830693,-0.021875766,-0.000212395,-0.015545992,-0.014691351,-0.003750123,-0.012984254,-0.051650824
03/08/2016,0.011647641,-0.004017991,-0.003732997,-0.001932772,-0.008413809,-0.004587593,-0.0005527,0.001753874,-0.000272183,-0.009136914,0.071730211,-0.002701814,-0.018534308,-0.005932107,-0.008757406,-0.013270928,0.00127084,-0.008114462,-0.013192533,-0.006928113,-0.000834025,-0.023469187,-0.024361883,-0.006669891,0.001178351,0.003366851,0.006953736,-0.001493578,-0.002524931,-0.020615112,-0.002176292,-0.009767166,-0.005243742,-0.002462044,-0.008873923
04/08/2016,0.003245274,0.006259128,0.003634939,0.00297596,0.000767824,-0.001784541,0.003091193,0.005824128,-0.002316551,0.000811952,0.051461648,0.00307458,0.007545687,0.011612574,0.004533447,0.00278184,0.003158506,0.006935125,0.009662675,0.003466275,0.000677698,0.009431222,0.012211588,0.012209104,0.003465849,0.000281272,0.006775859,0.006538622,0.002436617,0.002576276,0.011778301,0.004158889,0.008168438,0.00209343,0.015582543
08/08/2016,0.01821014,0.013295363,0.007863096,0.009288394,-0.002938984,-0.009872308,0.019971199,0.010079371,-0.001911785,-0.009705251,0.060334897,-0.003197617,0.017164351,0.003999185,0.012723159,0.008337511,0.005200263,0.000489457,0.031008369,0.00851362,0.003586562,0.000606067,0.006039324,0.016577367,0.007006959,0.00728063,-0.002123373,0.005987845,0.025495409,0.026713216,0.021801475,-0.060279163,0.004736408,0.01385996,0.02883231
